nombre_region;codigo_region;nombre_comuna;codigo_comuna;lista;pacto;nombres;primer_apellido;votos;genero
Libertador General Bernardo O'Higgins;6;Machalí;6108;Y;REPUBLICANOS E INDEPENDIENTES;HECTOR;LABBE;4285;masculino
Libertador General Bernardo O'Higgins;6;Machalí;6108;Y;REPUBLICANOS E INDEPENDIENTES;SOLEDAD EVELYN;OYARZO;1050;femenino
Libertador General Bernardo O'Higgins;6;Malloa;6109;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;JORGE;MEDINA;1094;masculino
Libertador General Bernardo O'Higgins;6;Malloa;6109;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;CECILIA;TOLEDO;944;femenino
Libertador General Bernardo O'Higgins;6;Malloa;6109;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;EFRAIN;CONTRERAS;857;masculino
Libertador General Bernardo O'Higgins;6;Malloa;6109;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;RODRIGO ANTONIO;HERRERA;709;masculino
Libertador General Bernardo O'Higgins;6;Malloa;6109;U;CHILE MUCHO MEJOR;RODRIGO;CABALLERO;1146;masculino
Libertador General Bernardo O'Higgins;6;Malloa;6109;U;CHILE MUCHO MEJOR;EDUARDO DOMINGO;CASTRO;648;masculino
Libertador General Bernardo O'Higgins;6;Mostazal;6110;A;POR CHILE, SEGUIMOS;RUBEN GONZALO;PALMA;768;masculino
Libertador General Bernardo O'Higgins;6;Mostazal;6110;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;TERESITA;REYES;767;femenino
Libertador General Bernardo O'Higgins;6;Mostazal;6110;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;LUIS ALFONSO;CANTILLANA;915;masculino
Libertador General Bernardo O'Higgins;6;Mostazal;6110;U;CHILE MUCHO MEJOR;JOSE;VEGA;2402;masculino
Libertador General Bernardo O'Higgins;6;Mostazal;6110;U;CHILE MUCHO MEJOR;SAMUEL BENJAMIN;SILVA;683;masculino
Libertador General Bernardo O'Higgins;6;Mostazal;6110;Y;REPUBLICANOS E INDEPENDIENTES;JESUS DEL CARMEN;ORELLANA;839;masculino
Libertador General Bernardo O'Higgins;6;Olivar;6111;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;ROSA;PINO;619;femenino
Libertador General Bernardo O'Higgins;6;Olivar;6111;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;CARLOS;MIRANDA;1218;masculino
Libertador General Bernardo O'Higgins;6;Olivar;6111;T;TU COMUNA RADICAL;VICENTE IGNACIO;ALLENDE;802;masculino
Libertador General Bernardo O'Higgins;6;Olivar;6111;U;CHILE MUCHO MEJOR;EDUARDO ESTEBAN;CACERES;972;masculino
Libertador General Bernardo O'Higgins;6;Olivar;6111;U;CHILE MUCHO MEJOR;ESTEFANO ALEJANDRO;REYES;865;masculino
Libertador General Bernardo O'Higgins;6;Olivar;6111;Y;REPUBLICANOS E INDEPENDIENTES;CARLOS EUGENIO;CASTILLO;752;masculino
Libertador General Bernardo O'Higgins;6;Quinta de Tilcoco;6114;A;POR CHILE, SEGUIMOS;BASTIAN ALFONSO;CASTRO;721;masculino
Libertador General Bernardo O'Higgins;6;Quinta de Tilcoco;6114;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;SERGIO;CUADRA;766;masculino
Libertador General Bernardo O'Higgins;6;Quinta de Tilcoco;6114;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;NESSY CINZIA DEL CARMEN;MORATELLI;1106;femenino
Libertador General Bernardo O'Higgins;6;Quinta de Tilcoco;6114;T;TU COMUNA RADICAL;ROBERTO SEBASTIAN;ARAOS;804;masculino
Libertador General Bernardo O'Higgins;6;Quinta de Tilcoco;6114;U;CHILE MUCHO MEJOR;HELI FRANCISCO;CARRASCO;1040;masculino
Libertador General Bernardo O'Higgins;6;Quinta de Tilcoco;6114;U;CHILE MUCHO MEJOR;RICARDO ANDRES;HIDALGO;725;masculino
Libertador General Bernardo O'Higgins;6;Rancagua;6101;A;POR CHILE, SEGUIMOS;MARIA ISABEL;SAGREDO;3323;femenino
Libertador General Bernardo O'Higgins;6;Rancagua;6101;A;POR CHILE, SEGUIMOS;DANILO EUGENIO;JORQUERA;3513;masculino
Libertador General Bernardo O'Higgins;6;Rancagua;6101;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;ARTURO;JARA;2051;masculino
Libertador General Bernardo O'Higgins;6;Rancagua;6101;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;MARIA DEL CARMEN;ORUETA;7534;femenino
Libertador General Bernardo O'Higgins;6;Rancagua;6101;T;TU COMUNA RADICAL;CRISTIAN ANDRES;TOLEDO;2410;masculino
Libertador General Bernardo O'Higgins;6;Rancagua;6101;U;CHILE MUCHO MEJOR;PATRICIO HUMBERTO;HENRIQUEZ;2987;masculino
Libertador General Bernardo O'Higgins;6;Rancagua;6101;X;ECOLOGISTAS, ANIMALISTAS E INDEPENDIENTES;ROMULO ADOLFO;BURGOS;3767;masculino
Libertador General Bernardo O'Higgins;6;Rancagua;6101;Y;REPUBLICANOS E INDEPENDIENTES;GRACIELA DE LAS MERCEDES;REINOSO;8713;femenino
Libertador General Bernardo O'Higgins;6;Rancagua;6101;Y;REPUBLICANOS E INDEPENDIENTES;EDWIN ALFONSO;PERRETT;5413;masculino
Libertador General Bernardo O'Higgins;6;Rancagua;6101;Y;REPUBLICANOS E INDEPENDIENTES;LUIS ANTONIO;GUERRA;3165;masculino
Libertador General Bernardo O'Higgins;6;Rengo;6115;A;POR CHILE, SEGUIMOS;JOSE ALEJANDRO;DIAZ;4336;masculino
Libertador General Bernardo O'Higgins;6;Rengo;6115;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;JUAN FRANCISCO;CONTRERAS;1645;masculino
Libertador General Bernardo O'Higgins;6;Rengo;6115;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;MARCOS JOSE;GATICA;3877;masculino
Libertador General Bernardo O'Higgins;6;Rengo;6115;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;RENATO ANDRES;DIAZ;2521;masculino
Libertador General Bernardo O'Higgins;6;Rengo;6115;U;CHILE MUCHO MEJOR;MARIA ANGELICA;BRIONES;1363;femenino
Libertador General Bernardo O'Higgins;6;Rengo;6115;Y;REPUBLICANOS E INDEPENDIENTES;MARCELO SEGUNDO;PINO;1690;masculino
Libertador General Bernardo O'Higgins;6;Requínoa;6116;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;ANA MARIA;VALENZUELA;693;femenino
Libertador General Bernardo O'Higgins;6;Requínoa;6116;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;MARIA VICTORIA;CAVIERES;2620;femenino
Libertador General Bernardo O'Higgins;6;Requínoa;6116;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;JOSE RAMON;PARRAGUEZ;2903;masculino
Libertador General Bernardo O'Higgins;6;Requínoa;6116;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;MARIA ELIANA;BERRIOS;1407;femenino
Libertador General Bernardo O'Higgins;6;Requínoa;6116;U;CHILE MUCHO MEJOR;EMILIO;ARAYA;1633;masculino
Libertador General Bernardo O'Higgins;6;Requínoa;6116;U;CHILE MUCHO MEJOR;SANDRA MERCEDES;QUEZADA;1519;femenino
Libertador General Bernardo O'Higgins;6;Chépica;6302;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;OTILIA;HENRIQUEZ;1123;femenino
Libertador General Bernardo O'Higgins;6;Chépica;6302;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;OSCAR;CORNEJO;776;masculino
Libertador General Bernardo O'Higgins;6;Chépica;6302;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;TITO ENRIQUE;ARENAS;981;masculino
Libertador General Bernardo O'Higgins;6;Chépica;6302;T;TU COMUNA RADICAL;MANUEL JESUS;DURAN;505;masculino
Libertador General Bernardo O'Higgins;6;Chépica;6302;U;CHILE MUCHO MEJOR;CLAUDIO ANDRES;MUÑOZ;1231;masculino
Libertador General Bernardo O'Higgins;6;Chépica;6302;Y;REPUBLICANOS E INDEPENDIENTES;JOSE IGNACIO;CEPEDA;895;masculino
Libertador General Bernardo O'Higgins;6;Chimbarongo;6303;A;POR CHILE, SEGUIMOS;RAUL ENRIQUE;DURAN;1379;masculino
Libertador General Bernardo O'Higgins;6;Chimbarongo;6303;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;SERGIO;OSORIO;1454;masculino
Libertador General Bernardo O'Higgins;6;Chimbarongo;6303;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;ALEJANDRO HERNAN;ARENAS;2959;masculino
Libertador General Bernardo O'Higgins;6;Chimbarongo;6303;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;JORGE LUIS;FARIAS;1586;masculino
Libertador General Bernardo O'Higgins;6;Chimbarongo;6303;T;TU COMUNA RADICAL;JUAN REMIGIO;MELLADO;1076;masculino
Libertador General Bernardo O'Higgins;6;Chimbarongo;6303;U;CHILE MUCHO MEJOR;MARISOL ANGELICA;GUAJARDO;2198;femenino
Libertador General Bernardo O'Higgins;6;La Estrella;6202;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;EUGENIA;ZAMORANO;437;femenino
Libertador General Bernardo O'Higgins;6;La Estrella;6202;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;ANDRES;FERNANDEZ;414;masculino
Libertador General Bernardo O'Higgins;6;La Estrella;6202;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;GALVARINO;PASTRIAN;476;masculino
Libertador General Bernardo O'Higgins;6;La Estrella;6202;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;SANDRA ALEJANDRA;ORELLANA;216;femenino
Libertador General Bernardo O'Higgins;6;La Estrella;6202;T;TU COMUNA RADICAL;CRISTIAN MARCELO;OSORIO;232;masculino
Libertador General Bernardo O'Higgins;6;La Estrella;6202;T;TU COMUNA RADICAL;MARCELO ORLANDO;FERNANDEZ;250;masculino
Libertador General Bernardo O'Higgins;6;Las Cabras;6107;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;CESAR;GUZMAN;1124;masculino
Libertador General Bernardo O'Higgins;6;Las Cabras;6107;R;CENTRO DEMOCRATICO;JAIME AMERICO;ACEVEDO;662;masculino
Libertador General Bernardo O'Higgins;6;Las Cabras;6107;T;TU COMUNA RADICAL;RENATO;ZUÑIGA;760;masculino
Libertador General Bernardo O'Higgins;6;Las Cabras;6107;U;CHILE MUCHO MEJOR;MATIAS ALBERTO;RUBIO;912;masculino
Libertador General Bernardo O'Higgins;6;Las Cabras;6107;U;CHILE MUCHO MEJOR;FERNANDO DEL CARMEN;CORREA;2293;masculino
Libertador General Bernardo O'Higgins;6;Las Cabras;6107;U;CHILE MUCHO MEJOR;PAMELA MIRTHA;MARAMBIO;2339;femenino
Libertador General Bernardo O'Higgins;6;Litueche;6203;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;ROSENDO;GALLEGUILLOS;619;masculino
Libertador General Bernardo O'Higgins;6;Litueche;6203;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;SARA;DAZA;252;femenino
Libertador General Bernardo O'Higgins;6;Litueche;6203;G;VERDES LIBERALES POR UNA COMUNA SEGURA;MAXIMILIANO ISAAC;CUEVAS;511;masculino
Libertador General Bernardo O'Higgins;6;Litueche;6203;U;CHILE MUCHO MEJOR;CLAUDIA ALEJANDRA;DONOSO;465;femenino
Libertador General Bernardo O'Higgins;6;Litueche;6203;U;CHILE MUCHO MEJOR;PATRICIO ANDRES;SILVA;442;masculino
Libertador General Bernardo O'Higgins;6;Litueche;6203;Y;REPUBLICANOS E INDEPENDIENTES;VICENTE;MATUS;470;masculino
Libertador General Bernardo O'Higgins;6;Lolol;6304;A;POR CHILE, SEGUIMOS;MARIA SOLEDAD;PIÑA;187;femenino
Libertador General Bernardo O'Higgins;6;Lolol;6304;G;VERDES LIBERALES POR UNA COMUNA SEGURA;KARIN GRACIELA;MORALES;435;femenino
Libertador General Bernardo O'Higgins;6;Lolol;6304;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;CARLOS PATRICIO;CORREA;339;masculino
Libertador General Bernardo O'Higgins;6;Lolol;6304;R;CENTRO DEMOCRATICO;CESAR NICOLAS;AREVALO;410;masculino
Libertador General Bernardo O'Higgins;6;Lolol;6304;U;CHILE MUCHO MEJOR;LEANDRO CRISTOBAL;PIZARRO;235;masculino
Libertador General Bernardo O'Higgins;6;Lolol;6304;U;CHILE MUCHO MEJOR;JOSE MANUEL;MORALES;605;masculino
Libertador General Bernardo O'Higgins;6;Marchihue;6204;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;CATALINA;GAJARDO;384;femenino
Libertador General Bernardo O'Higgins;6;Marchihue;6204;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;WILIBALDO;CIFRAS;413;masculino
Libertador General Bernardo O'Higgins;6;Marchihue;6204;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;MANUEL ANDRES;ACUÑA;380;masculino
Libertador General Bernardo O'Higgins;6;Marchihue;6204;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;SANDRA ISABEL;LEIVA;402;femenino
Libertador General Bernardo O'Higgins;6;Marchihue;6204;T;TU COMUNA RADICAL;BRAYAN JEAN PIERRE;CALDERON;854;masculino
Libertador General Bernardo O'Higgins;6;Marchihue;6204;U;CHILE MUCHO MEJOR;FABIOLA ANDREA;VARGAS;529;femenino
Libertador General Bernardo O'Higgins;6;Nancagua;6305;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;CONSUELO;CONTRERAS;653;femenino
Libertador General Bernardo O'Higgins;6;Nancagua;6305;T;TU COMUNA RADICAL;EDUARDO GASTON;DONOSO;490;masculino
Libertador General Bernardo O'Higgins;6;Nancagua;6305;T;TU COMUNA RADICAL;ADOLFO;SUAREZ;1257;masculino
Libertador General Bernardo O'Higgins;6;Nancagua;6305;U;CHILE MUCHO MEJOR;RICHARD;CACERES;1243;masculino
Libertador General Bernardo O'Higgins;6;Nancagua;6305;U;CHILE MUCHO MEJOR;GABRIEL;AHUMADA;1661;masculino
Libertador General Bernardo O'Higgins;6;Nancagua;6305;U;CHILE MUCHO MEJOR;AURORA DEL CARMEN;VIDELA;957;femenino
Libertador General Bernardo O'Higgins;6;Navidad;6205;A;POR CHILE, SEGUIMOS;CARLOS PATRICIO;CATALAN;752;masculino
Libertador General Bernardo O'Higgins;6;Navidad;6205;G;VERDES LIBERALES POR UNA COMUNA SEGURA;HERNALDO;ZUÑIGA;506;masculino
Libertador General Bernardo O'Higgins;6;Navidad;6205;G;VERDES LIBERALES POR UNA COMUNA SEGURA;VIVIANA;NUÑEZ;551;femenino
Libertador General Bernardo O'Higgins;6;Navidad;6205;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;HERNAN ENRIQUE;PINO;425;masculino
Libertador General Bernardo O'Higgins;6;Navidad;6205;R;CENTRO DEMOCRATICO;ESTEBAN ALONSO;LOBOS;198;masculino
Libertador General Bernardo O'Higgins;6;Navidad;6205;U;CHILE MUCHO MEJOR;LUIS ARTURO;CALDERON;354;masculino
Libertador General Bernardo O'Higgins;6;Palmilla;6306;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;ALBERTO;GUERRA;1553;masculino
Libertador General Bernardo O'Higgins;6;Palmilla;6306;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;MANUEL;PEREZ;682;masculino
Libertador General Bernardo O'Higgins;6;Palmilla;6306;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;CLAUDIO;CABRERA;1019;masculino
Libertador General Bernardo O'Higgins;6;Palmilla;6306;T;TU COMUNA RADICAL;JORGE LUIS;CACERES;592;masculino
Libertador General Bernardo O'Higgins;6;Palmilla;6306;U;CHILE MUCHO MEJOR;MARCOS SEGUNDO;HORTA;568;masculino
Libertador General Bernardo O'Higgins;6;Palmilla;6306;U;CHILE MUCHO MEJOR;JOSE MANUEL;CUCUMIDES;605;masculino
Libertador General Bernardo O'Higgins;6;Paredones;6206;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;NELSON;MUÑOZ;243;masculino
Libertador General Bernardo O'Higgins;6;Paredones;6206;G;VERDES LIBERALES POR UNA COMUNA SEGURA;MANUEL ENRIQUE;VALENZUELA;397;masculino
Libertador General Bernardo O'Higgins;6;Paredones;6206;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;JOSE MANUEL;CASTRO;630;masculino
Libertador General Bernardo O'Higgins;6;Paredones;6206;R;CENTRO DEMOCRATICO;PATRICIO;PEREZ;418;masculino
Libertador General Bernardo O'Higgins;6;Paredones;6206;T;TU COMUNA RADICAL;CAMILO ANDRES;CHAVEZ;608;masculino
Libertador General Bernardo O'Higgins;6;Paredones;6206;U;CHILE MUCHO MEJOR;LUIS;NAVARRO;390;masculino
Libertador General Bernardo O'Higgins;6;Peralillo;6307;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;RODRIGO;ZUÑIGA;268;masculino
Libertador General Bernardo O'Higgins;6;Peralillo;6307;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;CARLOS;UTMAN;948;masculino
Libertador General Bernardo O'Higgins;6;Peralillo;6307;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;SEBASTIAN ADOLFO;FUENTES;500;masculino
Libertador General Bernardo O'Higgins;6;Peralillo;6307;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;JAIME EDUARDO;GUTIERREZ;887;masculino
Libertador General Bernardo O'Higgins;6;Peralillo;6307;U;CHILE MUCHO MEJOR;LUIS;CACERES;809;masculino
Libertador General Bernardo O'Higgins;6;Peralillo;6307;U;CHILE MUCHO MEJOR;SOLEDAD;ORELLANA;683;femenino
Libertador General Bernardo O'Higgins;6;Peumo;6112;A;POR CHILE, SEGUIMOS;ESTEBAN GREGORIO;MARTINEZ;652;masculino
Libertador General Bernardo O'Higgins;6;Peumo;6112;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;MANUEL;GONZALEZ;692;masculino
Libertador General Bernardo O'Higgins;6;Peumo;6112;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;REGINA;BUSTOS;943;femenino
Libertador General Bernardo O'Higgins;6;Peumo;6112;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;PATRICIO;ZAMORANO;1221;masculino
Libertador General Bernardo O'Higgins;6;Peumo;6112;R;CENTRO DEMOCRATICO;MIGUEL ANGEL;SAEZ;1055;masculino
Libertador General Bernardo O'Higgins;6;Peumo;6112;U;CHILE MUCHO MEJOR;JOSE;CHAVEZ;472;masculino
Libertador General Bernardo O'Higgins;6;Pichidegua;6113;A;POR CHILE, SEGUIMOS;EDUARDO ENRIQUE;FLORES;1853;masculino
Libertador General Bernardo O'Higgins;6;Pichidegua;6113;A;POR CHILE, SEGUIMOS;FRANCISCO ANDRES;REYES;1437;masculino
Libertador General Bernardo O'Higgins;6;Pichidegua;6113;A;POR CHILE, SEGUIMOS;OSCAR ANTONIO;CUEVAS;696;masculino
Libertador General Bernardo O'Higgins;6;Pichidegua;6113;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;MARIE JEANNE;LYON;1379;femenino
Libertador General Bernardo O'Higgins;6;Pichidegua;6113;U;CHILE MUCHO MEJOR;MIGUEL;ARAYA;1208;masculino
Libertador General Bernardo O'Higgins;6;Pichidegua;6113;U;CHILE MUCHO MEJOR;LUIS;SAAVEDRA;652;masculino
Libertador General Bernardo O'Higgins;6;Pichilemu;6201;A;POR CHILE, SEGUIMOS;PABLO JAVIER;CANALES;648;masculino
Libertador General Bernardo O'Higgins;6;Pichilemu;6201;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;ANIBAL;GALARCE;700;masculino
Libertador General Bernardo O'Higgins;6;Pichilemu;6201;G;VERDES LIBERALES POR UNA COMUNA SEGURA;ALVARO SEBASTIAN;ALVAREZ;793;masculino
Libertador General Bernardo O'Higgins;6;Pichilemu;6201;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;MARCELO;CABRERA;2194;masculino
Libertador General Bernardo O'Higgins;6;Pichilemu;6201;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;SOFIA;YAVAR;1864;femenino
Libertador General Bernardo O'Higgins;6;Pichilemu;6201;U;CHILE MUCHO MEJOR;JOSE LUIS;CABRERA;853;masculino
Libertador General Bernardo O'Higgins;6;Placilla;6308;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;DANIELA;DIAZ;802;femenino
Libertador General Bernardo O'Higgins;6;Placilla;6308;U;CHILE MUCHO MEJOR;GERVASIO ANTONIO;GALAZ;380;masculino
Libertador General Bernardo O'Higgins;6;Placilla;6308;U;CHILE MUCHO MEJOR;PAULA;BUSTAMANTE;349;femenino
Libertador General Bernardo O'Higgins;6;Placilla;6308;U;CHILE MUCHO MEJOR;BASTIAN;PALOMINOS;1359;masculino
Libertador General Bernardo O'Higgins;6;Placilla;6308;U;CHILE MUCHO MEJOR;MANUEL ENRIQUE;GONZALEZ;396;masculino
Libertador General Bernardo O'Higgins;6;Placilla;6308;Y;REPUBLICANOS E INDEPENDIENTES;FRANCISCO;CATALAN;262;masculino
Libertador General Bernardo O'Higgins;6;Pumanque;6309;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;MARCO;CARREÑO;306;masculino
Libertador General Bernardo O'Higgins;6;Pumanque;6309;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;WILLIAM;JORQUERA;342;masculino
Libertador General Bernardo O'Higgins;6;Pumanque;6309;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;CARLOS ALBERTO;CABRERA;233;masculino
Libertador General Bernardo O'Higgins;6;Pumanque;6309;P;PARTIDO DE LA GENTE E INDEPENDIENTES;JOSE LUIS;BELMAR;364;masculino
Libertador General Bernardo O'Higgins;6;Pumanque;6309;T;TU COMUNA RADICAL;LUIS ORLANDO;BRITO;202;masculino
Libertador General Bernardo O'Higgins;6;Pumanque;6309;U;CHILE MUCHO MEJOR;EMILIO;SOTO;322;masculino
Libertador General Bernardo O'Higgins;6;San Fernando;6301;A;POR CHILE, SEGUIMOS;CRISTIAN ALEJANDRO;CALDERON;1214;masculino
Libertador General Bernardo O'Higgins;6;San Fernando;6301;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;MARTA;CADIZ;2822;femenino
Libertador General Bernardo O'Higgins;6;San Fernando;6301;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;MARIA JOSE;ALEMAN;1889;femenino
Libertador General Bernardo O'Higgins;6;San Fernando;6301;U;CHILE MUCHO MEJOR;PAZ BELEN;RODRIGUEZ;1063;femenino
Libertador General Bernardo O'Higgins;6;San Fernando;6301;X;ECOLOGISTAS, ANIMALISTAS E INDEPENDIENTES;JUAN SEBASTIAN;MUÑOZ;1209;masculino
Libertador General Bernardo O'Higgins;6;San Fernando;6301;Y;REPUBLICANOS E INDEPENDIENTES;MATIAS;ALVAREZ;3319;masculino
Libertador General Bernardo O'Higgins;6;Santa Cruz;6310;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;ROSITA;SLACK;1207;femenino
Libertador General Bernardo O'Higgins;6;Santa Cruz;6310;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;LUIS;MELLA;1558;masculino
Libertador General Bernardo O'Higgins;6;Santa Cruz;6310;G;VERDES LIBERALES POR UNA COMUNA SEGURA;YASNA;MANCILLA;1107;femenino
Libertador General Bernardo O'Higgins;6;Santa Cruz;6310;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;JUAN SEBASTIAN;DUTZAN;1997;masculino
Libertador General Bernardo O'Higgins;6;Santa Cruz;6310;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;LUIS LEONARDO;PIÑA;1223;masculino
Libertador General Bernardo O'Higgins;6;Santa Cruz;6310;U;CHILE MUCHO MEJOR;ROSSANA FATIMA;GONZALEZ;1609;femenino
Libertador General Bernardo O'Higgins;6;San Vicente;6117;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;MARIA IGNACIA;CASTRO;1382;femenino
Libertador General Bernardo O'Higgins;6;San Vicente;6117;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;DANIEL JESUS;UMAÑA;2814;masculino
Libertador General Bernardo O'Higgins;6;San Vicente;6117;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;JUAN FRANCISCO;RAMIREZ;1635;masculino
Libertador General Bernardo O'Higgins;6;San Vicente;6117;U;CHILE MUCHO MEJOR;VICTOR FABIAN;GALVEZ;1741;masculino
Libertador General Bernardo O'Higgins;6;San Vicente;6117;U;CHILE MUCHO MEJOR;PATRICIO;LOBOS;2577;masculino
Libertador General Bernardo O'Higgins;6;San Vicente;6117;Y;REPUBLICANOS E INDEPENDIENTES;GLADYS MONSERRAT;ESPARZA;1007;femenino
Maule;7;Constitución;7102;A;POR CHILE, SEGUIMOS;CARLOS DEL CARMEN;ZUÑIGA;917;masculino
Maule;7;Constitución;7102;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;MICHAEL ALEJANDRO;GARCIA;2329;masculino
Maule;7;Constitución;7102;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;RICHARD;RODRIGUEZ;1758;masculino
Maule;7;Constitución;7102;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;FRANCO;ARAVENA;5948;masculino
Maule;7;Constitución;7102;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;CARLOS ROGELIO;SEGOVIA;1565;masculino
Maule;7;Constitución;7102;T;TU COMUNA RADICAL;FRANCISCO;CANDIA;1712;masculino
Maule;7;Curepto;7103;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;MAKARENA;MORALES;624;femenino
Maule;7;Curepto;7103;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;ALVARO;LEIVA;622;masculino
Maule;7;Curepto;7103;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;ARMANDO;GONZALEZ;1014;masculino
Maule;7;Curepto;7103;R;CENTRO DEMOCRATICO;VANIA ARLETTE;CACERES;737;femenino
Maule;7;Curepto;7103;U;CHILE MUCHO MEJOR;ORLANDO ANTONIO;ICETA;641;masculino
Maule;7;Curepto;7103;U;CHILE MUCHO MEJOR;RENE ALEJANDRO;CONCHA;925;masculino
Maule;7;Curicó;7301;A;POR CHILE, SEGUIMOS;EDGARDO ANTONIO;REYES;2865;masculino
Maule;7;Curicó;7301;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;IVETTE;CHEYRE;3942;femenino
Maule;7;Curicó;7301;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;MARIO;UNDURRAGA;3212;masculino
